rental	Album	antifriend
3.50 stars	Preoccupations - New Material	1.00 stars
4.00 stars	The Garden - Mirror Might Steal Your Charm	1.50 stars
3.50 stars	Iceage - Beyondless	2.00 stars
4.00 stars	Tropical Fuck Storm - A Laughing Death in Meatspace	1.50 stars
4.00 stars	Beach House - 7	2.00 stars
4.50 stars	Parquet Courts - Wide Awaaaaake!	2.50 stars
3.50 stars	Oneohtrix Point Never - Age Of	2.00 stars
3.50 stars	IDLES - Joy as an Act of Resistance.	2.00 stars
3.50 stars	Yves Tumor - Safe in the Hands of Love	2.00 stars
3.50 stars	Low - Double Negative	1.50 stars
3.00 stars	Delroy Edwards & Dean Blunt - Desert Sessions	1.50 stars
3.50 stars	Daughters - You Won't Get What You Want	2.00 stars
3.50 stars	Spellling - Mazy Fly	2.00 stars
3.50 stars	Uranium Club - The Cosmo Cleaners	2.00 stars
4.00 stars	Weyes Blood - Titanic Rising	2.00 stars
4.00 stars	Neutral Milk Hotel - In the Aeroplane Over the Sea	2.00 stars
4.00 stars	Nice Face - Immer Etwas	2.00 stars
4.00 stars	Angel Olsen - Burn Your Fire for No Witness	2.00 stars
4.00 stars	Oneohtrix Point Never - Replica	2.50 stars
4.00 stars	Ought - Sun Coming Down	2.50 stars
3.50 stars	Ought - Room Inside the World	1.50 stars
5.00 stars	Parquet Courts - Human Performance	1.00 stars
3.50 stars	Jai Paul - Leak 04-13 (Bait Ones)	2.00 stars
3.50 stars	Pleasure Model - Kendo Dynamics	2.00 stars
4.00 stars	Protomartyr - The Agent Intellect	2.50 stars
3.50 stars	Pylon - Gyrate	2.00 stars
4.00 stars	Radiohead - OK Computer	2.50 stars
4.00 stars	Otis Redding - Otis Blue: Otis Redding Sings Soul	2.50 stars
4.00 stars	Rudimentary Peni - Cacophony	2.50 stars
3.50 stars	Shopping - Consumer Complaints	2.00 stars
3.50 stars	Sleaford Mods - Key Markets	2.00 stars
3.50 stars	The Smiths - Hatful of Hollow	2.00 stars
4.00 stars	The Smiths - The Queen Is Dead	2.00 stars
4.00 stars	Sufjan Stevens - Carrie & Lowell	2.00 stars
3.50 stars	This Heat - Health and Efficiency	5.00 stars
3.50 stars	Unknown Mortal Orchestra - II	2.00 stars
4.50 stars	Uranium Club - All of Them Naturals	2.00 stars
4.00 stars	Various Artists - No New York	2.50 stars
3.50 stars	Various Artists - PC Music Volume 1	1.50 stars
3.50 stars	Various Artists - Mono no aware	1.50 stars
3.50 stars	A Winged Victory for the Sullen - A Winged Victory for the Sullen	1.50 stars
4.00 stars	Wipers - Is This Real?	2.50 stars
4.50 stars	Women - Women	2.00 stars
